OBJECTID,subcol,id2014,sqm2014,area,perim,pa_ratio,DrainID,BatchDone,Shape_Length,Shape_Area
416, ,424,17.108457153300002,17.1084995,29.5606003,1.7278301,0,0,29.560664882464614,17.108601097828991
417, ,425,282.827122535000000,282.8269958,178.5220032,0.6312060,0,0,178.522163464190470,282.827042659889910
418, ,426,7.084467567280000,7.0844698,16.3565998,2.3088000,0,0,16.356557831992081,7.084627966860666
419, ,427,3.712345007400000,3.7123499,7.4353700,2.0028701,0,0,7.435370085135065,3.712326635485066
420, ,428,135.718657408000010,135.7189941,66.6082993,0.4907810,0,0,66.607880217712548,135.718821441320360
421, ,430,48.202213350199997,48.2022018,49.7980003,1.0331100,0,0,49.798196397342558,48.202112615009774
423, ,0,0.000000000000000,464.7680054,263.5549927,0.5670680,0,0,263.554624936232070,464.767929989525840
425, ,0,0.000000000000000,318.5889893,207.5010071,0.6513130,0,0,207.501177054867240,318.588463828354120
426, ,0,0.000000000000000,2.5035300,7.6375098,3.0506999,0,0,7.637342858477457,2.503537501932951
427, ,0,0.000000000000000,386.0190125,243.8589935,0.6317280,0,0,243.859379612126670,386.019863912707420
428, ,0,0.000000000000000,483.3420105,356.3659973,0.7372960,0,0,356.366328976054210,483.341898104313770
429, ,0,0.000000000000000,1660.3499756,655.7949829,0.3949740,0,0,655.794992646273610,1660.354212000152800
430, ,0,0.000000000000000,164.4270020,90.7388992,0.5518490,0,0,90.738772123168019,164.426846820463250
432,l12-13-e6,0,0.000000000000000,1442.8699951,790.2329712,0.5476810,0,0,790.233566212580170,1442.872338868173300
433, ,0,0.000000000000000,18.3031006,19.8243008,1.0831100,0,0,19.824342751418861,18.303138023762166
438, ,0,0.000000000000000,16.6739006,22.2889996,1.3367600,0,0,22.289248302219999,16.673883633758283
439, ,0,0.000000000000000,4.7529602,10.4000998,2.1881299,0,0,10.400189803100679,4.752883606071571
440, ,0,0.000000000000000,47.4971008,44.0401001,0.9272170,0,0,44.040152911496513,47.497179275156107
441, ,0,0.000000000000000,6.4218898,14.1709003,2.2066600,0,0,14.170868185324993,6.421846271635393
442, ,0,0.000000000000000,1025.8299561,572.8460083,0.5584220,0,0,572.846566766073920,1025.826020880870600
443,s38-47,0,0.000000000000000,627.3029785,303.4219971,0.4836930,0,0,303.422095976050740,627.302342826028620
444, ,0,0.000000000000000,164.2550049,96.1696014,0.5854900,0,0,96.169793382863517,164.255059820930170
445, ,0,0.000000000000000,15.9928999,19.7847004,1.2370900,0,0,19.784774634393575,15.992990837489829
446, ,0,0.000000000000000,388.0209961,172.9029999,0.4456020,0,0,172.902594043231830,388.020498111647270
447, ,0,0.000000000000000,894.3129883,368.4689941,0.4120130,0,0,368.468239099994830,894.313022873303570
454, ,0,0.000000000000000,62.9496002,40.4416008,0.6424440,0,0,40.441302032611148,62.949437828565436
455, ,0,0.000000000000000,7870.1201172,2798.1499023,0.3555410,0,0,2798.152658326502200,7870.116624896504600
456, ,0,0.000000000000000,611.8150024,300.8240051,0.4916910,0,0,300.823251623705800,611.815769801492820
457, ,0,0.000000000000000,852.3540039,330.6189880,0.3878890,0,0,330.619991527612800,852.353734909767700
458, ,0,0.000000000000000,906.5609741,337.3720093,0.3721450,0,0,337.371557832519610,906.562062342086280
459, ,0,0.000000000000000,124.2399979,118.5189972,0.9539520,0,0,118.519275268467410,124.239625339388820
460, ,0,0.000000000000000,262.4739990,135.4470062,0.5160400,0,0,135.447066606385960,262.473846411459590
461, ,0,0.000000000000000,747.6409912,281.4880066,0.3765020,0,0,281.488634820360520,747.641849910610860
462, ,0,0.000000000000000,25.1154995,33.9738998,1.3527100,0,0,33.974037797637912,25.115614461389868
464, ,0,0.000000000000000,0.7762110,4.2145500,5.4296398,0,0,4.214537282566178,0.776208123684749
465, ,0,0.000000000000000,13.3513002,18.5697994,1.3908600,0,0,18.569653207844389,13.351321875914829
466, ,0,0.000000000000000,9.2735100,19.1355991,2.0634699,0,0,19.135704131210105,9.273355020813515
467, ,0,0.000000000000000,347.5060120,116.0950012,0.3340810,0,0,116.095038184979330,347.505334329965990
468, ,0,0.000000000000000,440.2520142,280.1019897,0.6362310,0,0,280.102074598608620,440.251531342857450
469, ,0,0.000000000000000,799.3670044,418.9400024,0.5240900,0,0,418.940155724524120,799.366682177526290
470, ,0,0.000000000000000,16.6718998,19.3831005,1.1626199,0,0,19.383014845993106,16.671998838858261
