bandnumb,season,bqi
49838,2012,.09500
49839,2009,.00000
49842,2008,.00000
49842,2009,-.0387
49842,2010,-.0428
49842,2011,-.1056
49842,2012,-.1323
49842,2013,-.1615
49842,2014,-.1730
49842,2015,-.0610
49843,2008,.00000
49847,2008,.00000
49847,2009,-.0387
49847,2010,.45723
49850,2008,.00000
49851,2009,.00000
49853,2009,.00000
49862,2009,.00000
49862,2010,-.0163
49862,2011,-.0674
49863,2009,.00000
49863,2010,-.0163
49864,2009,.00000
49865,2009,.00000
49865,2010,-.0163
49865,2011,-.0674
49865,2012,-.0894
49865,2013,.13005
49865,2014,.24739
49865,2015,.12838
49867,2009,.00000
49867,2010,-.0163
49869,2009,.00000
49869,2010,-.0163
49869,2011,-.0674
49869,2012,.24396
49869,2013,.35745
49869,2014,.41205
49869,2015,.26560
49870,2009,.00000
49870,2010,-.0163
49870,2011,-.0674
49871,2009,.00000
49872,2009,.00000
49872,2010,-.0163
49877,2009,.00000
49877,2010,-.0163
49877,2011,-.0674
49877,2012,.24396
49877,2013,.10745
49877,2014,.21205
49877,2015,.26560
49879,2009,.00000
49879,2010,-.0163
49880,2009,.00000
49880,2010,-.0163
49880,2011,-.0674
49881,2009,.00000
49881,2010,-.0163
49881,2011,-.0674
49881,2012,.24396
49886,2009,.00000
49887,2009,.00000
49889,2009,.00000
49889,2010,-.0163
49891,2009,.00000
49891,2010,-.0163
49897,2010,.00000
49897,2011,-.1186
49897,2012,-.1259
49898,2012,.00000
49898,2013,-.2117
49898,2014,-.2043
49898,2015,.10784
49899,2010,.00000
49902,2009,.00000
49904,2009,.00000
49904,2010,-.0163
49904,2011,-.0674
49904,2012,-.0894
49904,2013,-.1426
49905,2009,.00000
49906,2009,.00000
49906,2010,-.0163
49906,2011,.43255
49906,2012,.22218
49906,2013,.09111
49907,2009,.00000
49909,2010,.00000
49909,2011,-.1186
49909,2012,-.1259
49909,2013,.17885
49910,2010,.00000
49912,2009,.00000
49912,2010,-.0163
49912,2011,-.0674
49912,2012,-.1112
49915,2009,.00000
49915,2010,-.0163
49916,2009,.00000
49916,2010,-.0163
49916,2011,-.0674
49917,2009,.00000
49919,2010,.00000
49919,2011,-.1186
49919,2012,-.1259
49920,2010,.00000
49920,2011,-.1186
49920,2012,-.1259
49920,2013,-.1545
49922,2009,.00000
49922,2010,-.0163
49922,2011,-.0674
49928,2009,.00000
49928,2010,-.0163
49929,2010,.00000
49929,2011,-.1186
49929,2012,-.1259
49929,2013,-.1545
49929,2014,-.1651
49929,2015,-.2063
49930,2009,.00000
49937,2009,.00000
49937,2010,-.0163
49937,2011,-.0674
49938,2009,.00000
49938,2010,-.0163
49938,2011,-.0674
49938,2012,-.0894
49938,2013,.13005
49940,2009,.00000
49943,2009,.00000
49943,2010,-.0163
49943,2011,-.0674
49943,2012,-.0894
49943,2013,-.1199
49943,2014,-.1526
49943,2015,-.1890
49944,2009,.00000
49944,2010,-.0163
49945,2009,.00000
49945,2010,-.0163
49945,2011,-.0674
49945,2012,-.0894
49945,2013,-.1199
49945,2014,-.1353
49945,2015,-.1574
49946,2009,.00000
49947,2009,.00000
49954,2009,.00000
49954,2010,-.0163
49954,2011,-.0674
49954,2012,-.0894
49954,2013,.13005
49954,2014,.24739
49954,2015,.29505
49956,2009,.00000
49957,2009,.00000
49958,2009,.00000
49958,2010,-.0163
49959,2009,.00000
49962,2009,.00000
49962,2010,-.0163
49962,2011,-.0674
49962,2012,-.0894
49962,2013,-.1199
49962,2014,-.1353
49971,2009,.00000
49971,2010,-.0163
49971,2011,-.0674
49971,2012,-.0894
49972,2010,.00000
49972,2011,-.1186
49972,2012,-.1586
49972,2013,-.2360
49972,2014,-.0194
49974,2009,.00000
49974,2010,-.0163
49974,2011,-.0674
49978,2010,.00000
49984,2009,.00000
49984,2010,-.0163
49984,2011,-.0674
49984,2013,-.0894
49984,2014,-.1162
49984,2015,-.1466
49985,2009,.00000
49986,2009,.00000
49987,2009,.00000
49987,2010,-.0163
49987,2011,-.0674
49987,2012,-.0894
49988,2009,.00000
49988,2010,-.0163
49988,2011,-.0674
49988,2012,-.0894
49990,2009,.00000
49990,2010,-.0163
49990,2011,-.0674
49990,2012,-.0894
49990,2013,-.1199
49990,2014,-.1526
49990,2015,-.2050
49993,2009,.00000
49993,2010,-.0163
49993,2011,-.0674
49993,2012,-.0894
49994,2009,.00000
49994,2010,-.0163
49994,2011,.43255
49995,2009,.00000
49995,2010,-.0163
49995,2011,-.0674
49995,2012,-.1112
49995,2013,-.1589
49995,2014,-.2010
50000,2009,.00000
50000,2010,-.0163
50000,2011,-.0674
50000,2012,-.0894
50000,2013,-.1199
50000,2014,-.1353
50000,2015,-.1574
50002,2009,.00000
50002,2010,-.0163
50004,2009,.00000
50004,2010,-.0163
50004,2011,-.0674
50005,2009,.00000
50005,2010,-.0163
50005,2011,-.0674
50005,2012,-.0894
50005,2014,-.1199
50005,2015,-.1702
50008,2009,.00000
50008,2010,-.0163
50016,2009,.00000
50016,2010,-.0163
50016,2011,-.0674
50016,2012,-.0894
50018,2009,.00000
50018,2010,-.0163
50018,2011,-.0674
50018,2012,.24396
50018,2013,.10745
50021,2009,.00000
50021,2010,-.0163
50022,2009,.00000
50022,2010,-.0163
50022,2011,-.0674
50022,2012,.24396
50022,2013,.35745
50022,2014,.21205
50024,2009,.00000
50025,2009,.00000
50026,2009,.00000
50026,2010,-.0163
50028,2009,.00000
50028,2010,-.0163
50028,2011,.43255
50028,2012,.22218
50028,2014,.09111
50028,2015,.17955
50029,2009,.00000
50029,2010,-.0163
50029,2011,-.0674
50029,2012,-.0894
50029,2013,-.1199
50029,2014,-.1353
50029,2015,-.1574
50030,2009,.00000
50030,2010,-.0163
50030,2011,-.0674
50030,2012,-.0894
50030,2013,-.1426
50030,2014,-.1879
50030,2015,-.0677
50034,2009,.00000
50034,2010,-.0163
50034,2011,-.0674
50034,2012,-.0894
50034,2014,-.1199
50034,2015,.05046
50040,2009,.00000
50040,2010,-.0163
50040,2011,-.0674
50040,2012,-.0894
50040,2013,-.1199
50040,2014,-.1353
50048,2010,.00000
50048,2011,-.1186
50049,2009,.00000
50051,2010,.00000
50051,2011,-.1186
50051,2012,-.1259
50052,2009,.00000
50052,2010,-.0163
50052,2011,-.0674
50054,2009,.00000
50054,2010,-.0163
50054,2011,-.0674
50054,2012,-.0894
50054,2013,.13005
50054,2014,.24739
50057,2009,.00000
50057,2010,-.0163
50058,2009,.00000
50058,2010,-.0163
50062,2009,.00000
50062,2010,-.0163
50062,2011,-.0674
50066,2009,.00000
50066,2010,-.0163
50066,2011,-.0674
50066,2012,.24396
50066,2013,.10745
50072,2009,.00000
50074,2010,.00000
50076,2009,.00000
50081,2010,.00000
50084,2009,.00000
50084,2010,-.0163
50086,2009,.00000
50092,2009,.00000
50092,2010,-.0163
50093,2011,.00000
50093,2012,-.1332
50093,2013,-.1724
50096,2010,.00000
50096,2011,-.1186
50096,2012,-.1259
50098,2009,.00000
50100,2009,.00000
50100,2010,-.0163
50100,2011,-.0674
50100,2012,-.0894
50100,2013,-.1199
50100,2014,-.1526
50100,2015,-.0224
50101,2009,.00000
50101,2010,-.0163
50106,2009,.00000
50110,2009,.00000
50112,2009,.00000
50114,2009,.00000
50114,2010,-.0163
50114,2011,.43255
50114,2012,.22218
50114,2013,.34111
50115,2009,.00000
50115,2010,-.0163
50115,2011,-.0674
50115,2012,-.0894
50115,2014,-.1426
50115,2015,.01174
50118,2009,.00000
50118,2010,-.0163
50120,2012,.00000
50127,2009,.00000
50127,2010,-.0163
50127,2011,-.0674
50131,2009,.00000
50131,2010,-.0163
50131,2011,-.0674
50131,2012,-.0894
50131,2013,.13005
50131,2014,.04739
50131,2015,.14431
50141,2009,.00000
50141,2010,-.0163
50141,2011,-.0674
50142,2009,.00000
50142,2010,-.0163
50142,2011,-.0674
50151,2009,.00000
50151,2010,-.0163
50151,2011,-.0674
50151,2012,.24396
50151,2013,.10745
50156,2009,.00000
50156,2010,-.0163
50157,2009,.00000
50163,2010,.00000
50163,2011,-.1186
50165,2010,.00000
50165,2011,-.1186
50165,2013,-.1259
50166,2009,.00000
50166,2010,-.0163
50171,2009,.00000
50171,2010,-.0163
50171,2011,-.0674
50171,2012,-.0894
50171,2013,-.1426
50171,2014,.01205
50171,2015,-.0677
50176,2009,.00000
50185,2009,.00000
50186,2010,.00000
50188,2009,.00000
50188,2010,-.0163
50188,2011,-.0674
50188,2012,-.0894
50196,2009,.00000
50196,2010,-.0163
50197,2010,.00000
50197,2011,-.1186
50197,2012,-.1259
50197,2014,-.1846
50197,2015,-.2312
50198,2009,.00000
50198,2010,-.0163
50198,2011,-.0674
50198,2012,-.0894
50198,2013,.13005
50198,2014,.24739
50198,2015,.29505
50199,2009,.00000
50199,2010,-.0163
50201,2009,.00000
50203,2009,.00000
50203,2010,-.0163
50203,2011,-.0674
50203,2012,-.0894
50203,2013,-.1199
50204,2009,.00000
50204,2010,-.0163
50205,2009,.00000
50205,2010,-.0163
50205,2011,-.0674
50205,2012,.24396
50205,2013,.10745
50205,2014,.02930
50207,2009,.00000
50207,2010,-.0163
50210,2009,.00000
50210,2010,-.0163
50210,2011,.43255
50210,2012,.55551
50210,2013,.56889
50215,2010,.00000
50215,2011,-.1186
50215,2012,-.1259
50215,2013,-.1545
50222,2009,.00000
50222,2010,-.0163
50223,2009,.00000
50223,2010,-.0163
50223,2011,.43255
50223,2012,.22218
50223,2013,.09111
50223,2014,-.0010
50223,2015,-.0786
50227,2009,.00000
50227,2010,-.0163
50227,2011,-.0674
50227,2012,.24396
50227,2013,.10745
50228,2009,.00000
50228,2010,-.0163
50228,2011,-.0674
50229,2010,.00000
50229,2011,-.1186
50229,2012,-.1259
50229,2013,-.1545
50229,2014,-.1867
50229,2015,-.2236
50236,2009,.00000
50236,2010,-.0163
50236,2011,-.0674
50236,2012,-.0894
50236,2013,-.1199
50236,2014,.06467
50237,2009,.00000
50239,2010,.00000
50239,2011,-.1186
50239,2012,-.1259
50239,2013,-.1545
50245,2009,.00000
50247,2009,.00000
50247,2010,-.0163
50248,2009,.00000
50248,2010,-.0163
50248,2011,-.0674
50248,2012,-.1112
50250,2010,.00000
50250,2011,-.1186
50250,2012,-.1259
50250,2013,.17885
50253,2009,.00000
50255,2009,.00000
50255,2010,-.0163
50256,2009,.00000
50256,2010,-.0163
50259,2009,.00000
50259,2010,-.0163
50259,2011,-.0674
50259,2012,-.0894
50261,2009,.00000
50267,2009,.00000
50268,2009,.00000
50268,2010,-.0163
50270,2009,.00000
50270,2010,-.0163
50271,2009,.00000
50271,2010,-.0163
50271,2011,-.0674
50271,2012,.24396
50272,2009,.00000
50275,2009,.00000
50283,2009,.00000
50283,2010,-.0163
50285,2009,.00000
50285,2010,-.0163
50285,2011,-.0674
50292,2009,.00000
50292,2010,-.0163
50292,2011,-.0674
50292,2013,-.0894
50292,2014,-.1162
50292,2015,.05341
50293,2009,.00000
50293,2010,-.0163
50293,2011,-.0674
50293,2012,-.0894
50295,2010,.00000
50295,2011,-.1186
50296,2009,.00000
50296,2010,-.0163
50297,2009,.00000
50297,2010,-.0163
50297,2011,.43255
50297,2012,.22218
50302,2009,.00000
50302,2010,-.0163
50303,2009,.00000
50303,2010,-.0163
50304,2009,.00000
50304,2010,-.0163
50307,2010,.00000
50307,2011,-.1186
50307,2012,-.1259
50307,2013,-.1545
50308,2009,.00000
50308,2010,-.0163
50308,2011,-.0674
50308,2012,-.0894
50314,2009,.00000
50316,2009,.00000
50316,2010,-.0163
50320,2010,.00000
50320,2011,-.1186
50320,2012,-.1259
50325,2009,.00000
50327,2010,.00000
50327,2011,-.1186
50328,2010,.00000
50328,2011,-.1186
50328,2012,-.1259
50328,2013,-.1545
50328,2014,-.1867
50332,2010,.00000
50332,2011,-.1186
50332,2012,-.1259
50332,2013,-.1545
50332,2014,-.1867
50332,2015,-.2236
50334,2009,.00000
50334,2010,-.0163
50338,2009,.00000
50338,2010,-.0163
50338,2011,-.0674
50342,2010,.00000
50344,2009,.00000
50344,2011,-.0163
50346,2010,.00000
50346,2011,-.1186
50346,2012,-.1259
50346,2013,-.1545
50346,2014,-.1651
50346,2015,.01435
50347,2009,.00000
50347,2010,-.0163
50347,2011,-.0674
50348,2009,.00000
50348,2010,-.0163
50351,2009,.00000
50351,2010,-.0163
50352,2011,.00000
50352,2012,-.1332
50352,2014,.32756
50352,2015,.09468
50359,2009,.00000
50359,2010,-.0163
50360,2009,.00000
50360,2010,-.0163
50372,2009,.00000
50373,2009,.00000
50374,2009,.00000
50374,2010,-.0163
50375,2009,.00000
50378,2010,.00000
50380,2009,.00000
50380,2010,-.0163
50383,2009,.00000
50384,2009,.00000
50392,2009,.00000
50392,2010,-.0163
50394,2009,.00000
50394,2010,-.0163
50395,2009,.00000
50395,2010,-.0163
50395,2011,-.0674
50395,2012,-.0894
50395,2013,.10745
50395,2014,.21205
50395,2015,.09893
50399,2009,.00000
50399,2010,-.0163
50399,2011,-.0674
50399,2012,-.1112
50399,2013,-.1589
50399,2014,.01623
50399,2015,-.0642
50401,2009,.00000
50401,2010,-.0163
50401,2011,-.0674
50402,2009,.00000
50402,2010,-.0163
50402,2011,-.0674
50406,2009,.00000
50406,2010,-.0163
50406,2011,-.0674
50406,2012,-.0894
50406,2015,.10745
50407,2009,.00000
50407,2010,-.0163
50408,2010,.00000
50409,2009,.00000
50411,2009,.00000
50411,2010,-.0163
50412,2009,.00000
50412,2011,-.0163
50412,2012,-.0748
50412,2013,-.1204
50412,2014,-.1395
50413,2009,.00000
50415,2009,.00000
50415,2010,-.0163
50415,2011,-.0674
50416,2009,.00000
50416,2010,-.0163
50416,2011,-.0674
50416,2012,.24396
50416,2013,.35745
50416,2014,.21205
50416,2015,.09893
50427,2009,.00000
50427,2010,-.0163
50427,2011,-.0674
50427,2012,.24396
50427,2013,.10745
50428,2009,.00000
50431,2009,.00000
50431,2010,-.0163
50431,2011,-.0674
50431,2012,.24396
50433,2009,.00000
50433,2010,-.0163
50435,2010,.00000
50435,2011,-.1186
50435,2012,-.1259
50436,2009,.00000
50436,2010,-.0163
50437,2009,.00000
50437,2010,-.0163
50437,2011,.43255
50437,2012,.22218
50439,2009,.00000
50439,2010,-.0163
50439,2011,-.0674
50439,2012,-.0894
50439,2013,.13005
50442,2009,.00000
50443,2009,.00000
50443,2010,-.0163
50443,2011,.43255
50443,2012,.22218
50448,2010,.00000
50448,2011,-.1186
50448,2012,-.1259
50448,2013,-.1545
50448,2014,-.1651
50448,2015,-.2063
50449,2010,.00000
50451,2009,.00000
50456,2009,.00000
50459,2009,.00000
50462,2009,.00000
50462,2010,-.0163
50467,2009,.00000
50467,2010,-.0163
50476,2010,.00000
50479,2009,.00000
50479,2010,-.0163
50481,2009,.00000
50484,2009,.00000
50484,2010,-.0163
50484,2011,-.0674
50485,2009,.00000
50485,2010,-.0163
50485,2011,-.0674
50489,2009,.00000
50491,2009,.00000
50491,2010,-.0163
50491,2011,-.0674
50494,2010,.00000
50494,2011,-.1186
50494,2012,-.1259
50494,2014,-.1545
50494,2015,-.1828
50495,2010,.00000
50495,2012,-.1186
50498,2009,.00000
50498,2010,-.0163
50498,2011,.43255
50498,2012,.55551
50498,2013,.31889
50500,2009,.00000
50500,2010,-.0163
50501,2009,.00000
50501,2010,-.0163
50503,2009,.00000
50504,2009,.00000
50504,2010,-.0163
50507,2009,.00000
50507,2010,-.0163
50508,2009,.00000
50508,2010,-.0163
50509,2009,.00000
50509,2010,-.0163
50511,2009,.00000
50511,2010,-.0163
50511,2011,-.0674
50513,2009,.00000
50519,2009,.00000
50519,2010,-.0163
50523,2009,.00000
50529,2010,.00000
50529,2011,-.1186
50529,2012,-.1259
50529,2013,.17885
50529,2014,.06332
50531,2010,.00000
50531,2011,-.1186
50531,2012,-.1259
50534,2009,.00000
50534,2010,-.0163
50536,2009,.00000
50538,2009,.00000
50538,2010,-.0163
50538,2011,-.0674
50538,2012,-.1112
50538,2013,.09111
50538,2014,.19898
50538,2015,.08804
50541,2009,.00000
50541,2010,-.0163
50546,2009,.00000
50546,2010,-.0163
50546,2011,-.0674
50546,2012,.24396
50546,2013,.10745
50550,2009,.00000
50550,2010,-.0163
50562,2009,.00000
50562,2010,-.0163
50562,2011,-.0674
50562,2012,-.1112
50562,2013,-.1589
50562,2014,-.1838
50562,2015,-.2150
50570,2009,.00000
50577,2009,.00000
50577,2010,-.0163
50577,2011,-.0674
50577,2012,-.0894
50577,2014,-.1199
50577,2015,-.1702
50578,2009,.00000
50579,2009,.00000
50579,2010,-.0163
50579,2011,-.0674
50581,2009,.00000
50581,2010,-.0163
50581,2011,-.0674
50581,2012,-.0894
50581,2013,-.1426
50581,2014,-.1707
50584,2009,.00000
50584,2010,-.0163
50584,2011,-.0674
50591,2009,.00000
50591,2010,-.0163
50592,2009,.00000
50592,2010,-.0163
50592,2011,-.0674
50597,2009,.00000
50597,2010,-.0163
50600,2009,.00000
50600,2010,-.0163
50600,2011,-.0674
50600,2012,-.0894
50601,2010,.00000
50601,2011,-.1186
50603,2009,.00000
50603,2010,-.0163
50604,2010,.00000
50604,2011,-.1186
50605,2009,.00000
50605,2010,-.0163
50607,2009,.00000
50607,2010,-.0163
50607,2011,-.0674
50607,2012,-.0894
50607,2013,.13005
50607,2014,.04739
50610,2010,.00000
50610,2011,-.1186
50610,2012,-.1586
50610,2013,-.2064
50612,2009,.00000
50622,2009,.00000
50622,2010,-.0163
50622,2011,-.0674
50622,2012,-.0894
50624,2009,.00000
50624,2010,-.0163
50625,2009,.00000
50625,2010,-.0163
50625,2011,-.0674
50625,2012,-.0894
50625,2013,.13005
50625,2014,.24739
50625,2015,.12838
50633,2009,.00000
50640,2009,.00000
50640,2010,-.0163
50640,2011,-.0674
50641,2009,.00000
50641,2010,-.0163
50650,2009,.00000
50650,2011,-.0163
50650,2012,.42523
50651,2009,.00000
50651,2010,-.0163
50651,2011,-.0674
50656,2009,.00000
50656,2010,-.0163
50656,2011,-.0674
50659,2010,.00000
50659,2011,-.1186
50659,2012,-.1259
50660,2009,.00000
50660,2010,-.0163
50667,2011,.00000
50667,2012,-.1332
50677,2009,.00000
50679,2009,.00000
50681,2009,.00000
50681,2010,-.0163
50681,2011,-.0674
50684,2009,.00000
50686,2009,.00000
50686,2010,-.0163
50688,2009,.00000
50688,2010,-.0163
50688,2011,-.0674
50688,2012,-.0894
50688,2013,-.1426
50689,2009,.00000
50695,2009,.00000
50695,2010,-.0163
50695,2011,-.0674
50695,2012,.24396
50695,2013,.10745
50696,2009,.00000
50696,2010,-.0163
50696,2011,-.0674
50696,2012,-.0894
50696,2013,.13005
50696,2014,.24739
50696,2015,.12838
50699,2010,.00000
50699,2012,-.1186
50703,2010,.00000
50707,2010,.00000
50707,2011,-.1186
50707,2012,-.1259
50707,2013,-.1545
50707,2014,-.1651
50707,2015,-.1857
50709,2009,.00000
50709,2010,-.0163
50709,2011,-.0674
50713,2010,.00000
50722,2009,.00000
50722,2010,-.0163
50723,2010,.00000
50723,2011,-.1186
50723,2014,-.1259
50723,2015,.16009
50730,2009,.00000
50736,2010,.00000
50738,2010,.00000
50738,2011,-.1186
50739,2009,.00000
50740,2009,.00000
50740,2010,-.0163
50743,2010,.00000
50743,2011,-.1186
50743,2012,-.1259
50746,2009,.00000
50754,2009,.00000
50757,2009,.00000
50757,2010,-.0163
50757,2011,-.0674
50757,2012,-.0894
50757,2013,-.1199
50758,2009,.00000
50758,2010,-.0163
50758,2011,.43255
50758,2012,.22218
50758,2013,.09111
50761,2009,.00000
50761,2010,-.0163
50761,2011,-.0674
50761,2012,.24396
50761,2013,.35745
50761,2014,.41205
50761,2015,.43227
50763,2009,.00000
50765,2010,.00000
50765,2011,-.1186
50765,2013,-.1259
50768,2009,.00000
50768,2010,-.0163
50768,2011,-.0674
50769,2009,.00000
50769,2010,-.0163
50769,2011,-.0674
50769,2012,.24396
50769,2013,.10745
50769,2014,.02930
50774,2009,.00000
50774,2010,-.0163
50774,2011,-.0674
50774,2012,-.0894
50774,2013,-.1426
50774,2014,-.1707
50774,2015,-.0374
50781,2010,.00000
50781,2011,-.1186
50781,2012,-.1259
50781,2013,-.1545
50790,2009,.00000
50794,2012,.00000
50794,2013,-.2117
50795,2009,.00000
50797,2009,.00000
50797,2010,-.0163
50797,2011,-.0674
50799,2010,.00000
50799,2011,-.1186
50799,2012,-.1259
50799,2013,-.1545
50799,2014,-.1651
50804,2009,.00000
50804,2010,-.0163
50806,2010,.00000
50808,2009,.00000
50810,2010,.00000
50810,2011,-.1186
50818,2009,.00000
50823,2010,.00000
50823,2011,-.1186
50830,2009,.00000
50830,2010,-.0163
50830,2011,-.0674
50830,2012,-.0894
50832,2010,.00000
50832,2011,-.1186
50832,2012,-.1259
50833,2009,.00000
50833,2010,-.0163
50833,2011,-.0674
50833,2012,-.0894
50833,2013,.13005
50833,2014,.24739
50833,2015,.29505
50836,2010,.00000
50841,2009,.00000
50841,2010,-.0163
50841,2011,.43255
50841,2012,.22218
50841,2013,.34111
50842,2011,.00000
50842,2012,-.1332
50842,2013,-.1724
50842,2014,-.1806
50842,2015,-.2024
50844,2009,.00000
50844,2010,-.0163
50845,2009,.00000
50845,2010,-.0163
50845,2011,-.0674
50845,2012,-.0894
50850,2010,.00000
50850,2011,-.1186
50850,2012,-.1586
50855,2010,.00000
50855,2011,-.1186
50855,2012,.37411
50858,2009,.00000
50858,2010,-.0163
50861,2012,.00000
50861,2013,-.1326
50861,2014,-.1392
50864,2010,.00000
50864,2011,-.0435
50864,2012,-.0539
50869,2010,.00000
50869,2011,-.0435
50869,2012,-.0539
50870,2010,.00000
50870,2011,-.0435
50871,2010,.00000
50871,2011,-.0435
50874,2010,.00000
50874,2014,-.0435
50877,2010,.00000
50877,2011,-.0435
50879,2010,.00000
50880,2010,.00000
50880,2011,-.0435
50880,2012,-.0539
50880,2013,-.0801
50881,2010,.00000
50881,2011,-.0435
50881,2012,-.0539
50882,2010,.00000
50882,2011,-.0435
50882,2012,-.0539
50883,2010,.00000
50883,2011,-.0435
50884,2010,.00000
50884,2011,-.0435
50884,2012,-.0539
50890,2011,.00000
50890,2012,-.0643
50891,2010,.00000
50891,2011,-.0435
50892,2011,.00000
50892,2012,-.0643
50892,2013,-.1310
50894,2010,.00000
50894,2011,-.0435
50894,2012,-.0539
50894,2013,-.0801
50894,2014,-.1141
50898,2011,.00000
50898,2012,-.0643
50898,2014,-.0985
50898,2015,-.1742
50899,2010,.00000
50899,2011,-.0435
50899,2012,-.0539
50899,2014,-.0801
50902,2011,.00000
50902,2012,-.0643
50902,2013,-.0985
50903,2013,.00000
50903,2014,-.1458
50903,2015,.31177
50904,2010,.00000
50904,2011,-.0435
50904,2012,-.0539
50904,2013,.25320
50905,2010,.00000
50905,2011,-.0435
50905,2012,-.0539
50905,2013,.25320
50906,2010,.00000
50906,2011,-.0435
50906,2012,-.0539
50906,2013,.25320
50912,2010,.00000
50912,2011,-.0435
50912,2012,-.0539
50912,2013,-.0801
50914,2011,.00000
50914,2012,-.0643
50914,2013,-.0985
50914,2014,-.1376
50914,2015,.06536
50922,2010,.00000
50923,2010,.00000
50923,2011,-.0435
50923,2012,-.0539
50923,2013,-.0801
50924,2010,.00000
50929,2010,.00000
50931,2011,.00000
50931,2012,-.0643
50931,2013,-.0985
50931,2014,-.1142
50931,2015,-.1433
50936,2010,.00000
50936,2011,-.0435
50936,2012,-.0539
50936,2013,-.0801
50936,2014,-.0966
50936,2015,-.1234
50938,2010,.00000
50942,2010,.00000
50945,2010,.00000
50945,2011,-.0435
50945,2012,.44610
50945,2013,.23150
50945,2014,.11967
50945,2015,.23057
50947,2010,.00000
50947,2011,-.0435
50951,2010,.00000
50956,2011,.00000
50963,2010,.00000
50964,2010,.00000
50971,2010,.00000
50971,2011,-.0435
50971,2012,-.0539
50971,2013,.25320
50972,2010,.00000
50973,2010,.00000
50973,2011,-.0435
50973,2012,-.0539
50973,2013,-.1018
50976,2010,.00000
50976,2011,-.0435
50976,2012,.44610
50976,2013,.23150
50976,2014,.11967
50976,2015,.21224
50978,2010,.00000
50978,2011,-.0435
50978,2012,-.0539
50978,2013,.25320
50978,2014,.13594
50981,2011,.00000
50981,2012,-.0643
50981,2014,-.0985
50981,2015,-.1425
50984,2010,.00000
50984,2011,-.0435
50990,2010,.00000
50990,2011,-.0435
50990,2012,-.0539
50990,2013,-.0801
50990,2014,-.0966
50990,2015,-.1234
50992,2011,.00000
50992,2012,-.0643
50992,2013,-.0985
50992,2014,.21909
50992,2015,.33286
50995,2010,.00000
50995,2011,-.0435
50995,2012,-.0539
50995,2013,.25320
50995,2014,.13594
50995,2015,.24359
50996,2010,.00000
50996,2011,-.0435
50998,2010,.00000
50998,2011,-.0435
50998,2012,-.0539
50998,2013,-.0801
50998,2014,-.0966
50998,2015,-.1234
50999,2011,.00000
50999,2012,-.0643
50999,2013,-.0985
50999,2014,-.1142
50999,2015,.10666
51000,2010,.00000
51000,2011,-.0435
51000,2012,-.0539
51001,2010,.00000
51001,2011,-.0435
51001,2012,-.0539
51001,2012,-.0801
51001,2013,-.1095
51001,2014,.06922
51001,2015,-.0119
51004,2010,.00000
51004,2011,-.0435
51004,2012,-.0539
51004,2013,-.0801
51004,2014,-.0966
51009,2011,.00000
51009,2012,-.0643
51010,2011,.00000
51011,2010,.00000
51011,2011,-.0435
51011,2012,-.0539
51011,2013,.23150
51015,2010,.00000
51016,2010,.00000
51017,2010,.00000
51017,2011,-.0435
51017,2012,-.0539
51017,2013,-.0801
51017,2014,-.0966
51017,2015,-.1234
51024,2010,.00000
51024,2011,-.0435
51024,2012,-.0539
51028,2010,.00000
51028,2011,-.0435
51036,2010,.00000
51041,2010,.00000
51042,2011,.00000
51042,2012,-.0643
51042,2013,.40155
51043,2010,.00000
51047,2010,.00000
51047,2011,-.0435
51047,2012,-.0539
51052,2010,.00000
51052,2011,-.0435
51052,2012,-.0539
51052,2013,-.0801
51052,2014,-.0966
51052,2015,-.1234
51053,2010,.00000
51053,2011,-.0435
51053,2012,-.0539
51053,2013,-.0801
51053,2014,-.1141
51053,2015,-.1564
51055,2010,.00000
51055,2011,-.0435
51055,2012,-.0539
51055,2013,-.0801
51055,2014,-.1141
51055,2015,.04359
51056,2011,.00000
51057,2010,.00000
51061,2010,.00000
51061,2011,-.0435
51061,2012,-.0539
51061,2013,-.0801
51061,2014,-.1141
51061,2015,.04359
51067,2012,.00000
51069,2010,.00000
51069,2011,-.0435
51069,2012,-.0539
51069,2013,-.0801
51069,2014,.13594
51069,2015,.02526
51072,2010,.00000
51072,2011,-.0435
51076,2010,.00000
51076,2011,-.0435
51076,2012,-.0539
51078,2010,.00000
51078,2011,-.0435
51089,2010,.00000
51089,2011,-.0435
51089,2012,-.0539
51089,2013,-.0801
51089,2014,.15345
51089,2015,.25759
51090,2010,.00000
51090,2011,-.0435
51090,2012,-.0539
51090,2013,-.0801
51091,2011,.00000
51091,2012,-.0643
51091,2013,-.0985
51091,2014,-.1142
51099,2010,.00000
51099,2011,-.0435
51099,2012,-.0539
51099,2013,-.0801
51099,2014,-.0966
51104,2010,.00000
51105,2010,.00000
51106,2010,.00000
51107,2010,.00000
51107,2011,-.0435
51107,2012,-.0539
51107,2013,-.0801
51107,2014,-.0966
51110,2010,.00000
51114,2010,.00000
51114,2011,-.0435
51114,2012,-.0539
51121,2010,.00000
51121,2011,-.0435
51121,2012,-.0539
51121,2013,-.0801
51121,2014,-.0966
51121,2015,-.1234
51134,2010,.00000
51134,2011,-.0435
51134,2012,-.0539
51134,2013,-.0801
51139,2010,.00000
51139,2011,-.0435
51139,2012,-.0539
51139,2013,-.0801
51144,2011,.00000
51144,2012,-.0643
51144,2014,-.0985
51144,2015,-.1425
