"","Bandnumb","Season","Breeder","BQI_A","diff_success","Orig_col","Season_yr","ORIG_COL","LAT","LON"
"1095",49467,"1011",1,0.171827507,0.701221895,"CROZ",2010,"CROZ",-77.45311,169.232248
"1096",49468,"1213",1,0.729949961,0.621510769,"CROZ",2012,"CROZ",-77.459109,169.232646
"1097",49472,"1314",1,0.269417374,0.612393735,"CROZ",2013,"CROZ",-77.453072,169.232941
"1098",49494,"1314",1,-0.147773735,-0.179645137,"CROZ",2013,"CROZ",-77.453035,169.236044
"1099",49499,"1011",1,-0.114587849,-0.158024171,"CROZ",2010,"CROZ",-77.453193,169.228662
"1100",49512,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.453145,169.233377
"1101",49527,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.453567,169.235009
"1102",49528,"1314",1,0.102750707,-0.387606265,"CROZ",2013,"CROZ",-77.453165,169.232111
"1103",49537,"1213",1,0.067976792,0.825970436,"CROZ",2012,"CROZ",-77.452903,169.235672
"1104",49540,"1112",1,0.128478381,0.857677069,"CROZ",2011,"CROZ",-77.45284,169.234139
"1105",49554,"1314",1,0.14347935,0.612393735,"CROZ",2013,"CROZ",-77.453081,169.229922
"1106",49555,"1112",1,0.345649935,0.726363285,"CROZ",2011,"CROZ",-77.45291,169.233818
"1107",49567,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.452982,169.236198
"1108",49571,"1011",1,-0.114587849,-0.158024171,"CROZ",2010,"CROZ",-77.453025,169.232367
"1109",49573,"1213",1,0.200822102,-0.378489231,"CROZ",2012,"CROZ",-77.452467,169.236315
"1110",49575,"1314",1,0.222700231,0.612393735,"CROZ",2013,"CROZ",-77.452948,169.231486
"1111",49610,"1011",1,0.378564479,0.841975829,"CROZ",2010,"CROZ",-77.448811,169.219364
"1112",49613,"1011",1,-0.121435521,-0.158024171,"CROZ",2010,"CROZ",-77.453035,169.234067
"1113",49621,"1011",1,0.378564479,0.841975829,"CROZ",2010,"CROZ",-77.45201,169.22403
"1114",49626,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.453631,169.23982
"1115",49629,"1314",1,0.231119256,0.612393735,"CROZ",2013,"CROZ",-77.45408,169.237521
"1116",49631,"1314",1,0.380727712,0.612393735,"CROZ",2013,"CROZ",-77.45556,169.241109
"1117",49642,"1011",1,0.378564479,0.841975829,"CROZ",2010,"CROZ",-77.45305,169.233478
"1118",49653,"1213",1,0.400822102,0.621510769,"CROZ",2012,"CROZ",-77.451896,169.219789
"1119",49656,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.453651,169.235154
"1120",49657,"1213",1,-0.132023208,-0.174029564,"CROZ",2012,"CROZ",-77.452004,169.231699
"1121",49670,"1314",1,0.021742884,0.667937958,"CROZ",2013,"CROZ",-77.453074,169.233231
"1122",49671,"1213",1,0.483089666,0.676438798,"CROZ",2012,"CROZ",-77.456521,169.241212
"1123",49681,"1314",1,0.001303653,0.667937958,"CROZ",2013,"CROZ",-77.454305,169.225903
"1124",49686,"1112",1,0.128478381,0.857677069,"CROZ",2011,"CROZ",-77.456572,169.233198
"1125",49694,"1213",1,0.200822102,0.621510769,"CROZ",2012,"CROZ",-77.453904,169.239459
"1126",49707,"1112",1,-0.128397991,-0.142322931,"CROZ",2011,"CROZ",-77.453,169.238775
"1127",49709,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.452582,169.234245
"1128",49730,"1011",1,-0.114587849,-0.158024171,"CROZ",2010,"CROZ",-77.452738,169.231318
"1129",49736,"1011",1,-0.121435521,-0.158024171,"CROZ",2010,"CROZ",-77.452953,169.234248
"1130",49759,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.452658,169.234645
"1131",49763,"1314",1,0.191836557,0.667937958,"CROZ",2013,"CROZ",-77.452685,169.234941
"1132",49764,"1011",1,0.218745485,0.841975829,"CROZ",2010,"CROZ",-77.452772,169.234799
"1133",49766,"1314",1,0.269417374,0.612393735,"CROZ",2013,"CROZ",-77.452689,169.232936
"1134",49768,"1011",1,-0.114587849,-0.158024171,"CROZ",2010,"CROZ",-77.453341,169.239077
"1135",49779,"1314",1,0.180727712,0.612393735,"CROZ",2013,"CROZ",-77.452602,169.235503
"1136",49796,"1011",1,-0.121435521,-0.158024171,"CROZ",2010,"CROZ",-77.453093,169.234724
"1137",49809,"1213",1,0.038070464,-0.323561202,"CROZ",2012,"CROZ",-77.453087,169.230554
"1138",49818,"1213",1,0.067976792,0.825970436,"CROZ",2012,"CROZ",-77.45289,169.236361
"1139",49823,"1112",1,0.128478381,0.857677069,"CROZ",2011,"CROZ",-77.452789,169.234461
"1140",49824,"1011",1,-0.191184084,-0.298778105,"CROZ",2010,"CROZ",-77.45289,169.235032
"1141",49826,"1213",1,0.110194116,0.825970436,"CROZ",2012,"CROZ",-77.453554,169.235043
"1142",49836,"1213",1,0.211807708,0.676438798,"CROZ",2012,"CROZ",-77.453567,169.237187
"1143",49838,"1213",1,0.000822102,-0.378489231,"CROZ",2012,"CROZ",-77.452307,169.21503
"1144",49842,"1314",1,-0.139960196,-0.179645137,"CROZ",2013,"CROZ",-77.452617,169.232007
"1145",49847,"1011",1,0.171827507,-0.298778105,"CROZ",2010,"CROZ",-77.452813,169.234612
"1146",49862,"1112",1,-0.102647295,-0.114601191,"CROZ",2011,"CROZ",-77.452467,169.234035
"1147",49865,"1314",1,0.253216056,0.716345096,"CROZ",2013,"CROZ",-77.452608,169.23563
"1148",49869,"1314",1,0.416651264,0.664834919,"CROZ",2013,"CROZ",-77.453191,169.234138
"1149",49877,"1314",1,0.216651264,0.664834919,"CROZ",2013,"CROZ",-77.452964,169.232943
"1150",49880,"1112",1,0.193182963,0.772889584,"CROZ",2011,"CROZ",-77.453194,169.236954
"1151",49881,"1213",1,0.35460535,0.726363285,"CROZ",2012,"CROZ",-77.453025,169.236437
"1152",49897,"1213",1,0.205423342,0.857677069,"CROZ",2012,"CROZ",-77.4527,169.234534
"1153",49904,"1314",1,0.026953299,0.716345096,"CROZ",2013,"CROZ",-77.452828,169.234899
"1154",49906,"1314",1,0.204451454,0.716345096,"CROZ",2013,"CROZ",-77.453179,169.237531
"1155",49909,"1314",1,0.08315378,-0.283654904,"CROZ",2013,"CROZ",-77.453461,169.236848
"1156",49912,"1011",1,-0.096670348,-0.126805853,"CROZ",2010,"CROZ",-77.452918,169.235073
"1157",49916,"1011",1,-0.096670348,-0.126805853,"CROZ",2010,"CROZ",-77.453027,169.235947
"1158",49919,"1213",1,-0.171681253,-0.273636715,"CROZ",2012,"CROZ",-77.453203,169.235805
"1159",49929,"1314",1,-0.133061628,-0.148516539,"CROZ",2013,"CROZ",-77.452429,169.23448
"1160",49938,"1213",1,0.137433796,0.857677069,"CROZ",2012,"CROZ",-77.451193,169.230036
"1161",49943,"1213",1,-0.112566204,-0.142322931,"CROZ",2012,"CROZ",-77.452554,169.235514
"1162",49954,"1314",1,0.253216056,0.716345096,"CROZ",2013,"CROZ",-77.454235,169.241136
"1163",49962,"1314",1,-0.119756271,-0.148516539,"CROZ",2013,"CROZ",-77.453069,169.235776
"1164",49971,"1213",1,0.137433796,0.857677069,"CROZ",2012,"CROZ",-77.452164,169.232747
"1165",49972,"1314",1,-0.003308054,0.664834919,"CROZ",2013,"CROZ",-77.452857,169.236261
"1166",49988,"1213",1,-0.14539465,-0.273636715,"CROZ",2012,"CROZ",-77.451727,169.231184
"1167",49990,"1314",1,-0.146783944,-0.283654904,"CROZ",2013,"CROZ",-77.451757,169.228542
"1168",49993,"1213",1,0.10460535,0.726363285,"CROZ",2012,"CROZ",-77.452035,169.230235
"1169",49994,"1011",1,0.403329652,0.873194147,"CROZ",2010,"CROZ",-77.452493,169.236658
"1170",49995,"1213",1,-0.173521957,-0.273636715,"CROZ",2012,"CROZ",-77.453063,169.233967
"1171",50005,"1213",1,-0.112566204,-0.142322931,"CROZ",2012,"CROZ",-77.451858,169.225936
"1172",50008,"1011",1,-0.096670348,-0.126805853,"CROZ",2010,"CROZ",-77.452654,169.233412
"1173",50018,"1213",1,0.10460535,-0.273636715,"CROZ",2012,"CROZ",-77.45294,169.236329
"1174",50022,"1213",1,0.35460535,0.726363285,"CROZ",2012,"CROZ",-77.452603,169.229529
"1175",50026,"1011",1,0.403329652,0.873194147,"CROZ",2010,"CROZ",-77.453305,169.229068
"1176",50028,"1213",1,0.076478043,-0.273636715,"CROZ",2012,"CROZ",-77.453927,169.239011
"1177",50030,"1213",1,-0.14539465,-0.273636715,"CROZ",2012,"CROZ",-77.452794,169.230761
"1178",50040,"1314",1,-0.119756271,-0.148516539,"CROZ",2013,"CROZ",-77.453256,169.237258
"1179",50048,"1112",1,-0.120703522,-0.114601191,"CROZ",2011,"CROZ",-77.453055,169.236482
"1180",50051,"1213",1,0.205423342,0.857677069,"CROZ",2012,"CROZ",-77.454165,169.225652
"1181",50054,"1314",1,0.253216056,0.716345096,"CROZ",2013,"CROZ",-77.453027,169.234444
"1182",50058,"1011",1,0.403329652,0.873194147,"CROZ",2010,"CROZ",-77.45296,169.223182
"1183",50066,"1112",1,0.230686038,0.885398809,"CROZ",2011,"CROZ",-77.453172,169.235326
"1184",50093,"1314",1,0.198186447,0.851483461,"CROZ",2013,"CROZ",-77.451638,169.231183
"1185",50100,"1213",1,-0.112566204,-0.142322931,"CROZ",2012,"CROZ",-77.453283,169.23027
"1186",50114,"1213",1,0.326478043,0.726363285,"CROZ",2012,"CROZ",-77.453053,169.233376
"1187",50115,"1112",1,-0.102647295,-0.114601191,"CROZ",2011,"CROZ",-77.449682,169.228791
"1188",50127,"1112",1,-0.14015037,-0.227110416,"CROZ",2011,"CROZ",-77.452983,169.235035
"1189",50131,"1213",1,0.137433796,0.857677069,"CROZ",2012,"CROZ",-77.453128,169.234779
"1190",50151,"1314",1,0.226953299,0.716345096,"CROZ",2013,"CROZ",-77.452871,169.230416
"1191",50156,"0910",1,-0.066534842,-0.066534842,"CROZ",2009,"CROZ",-77.45288,169.231726
"1192",50165,"1112",1,-0.120703522,-0.114601191,"CROZ",2011,"CROZ",-77.464216,169.292781
"1193",50171,"1314",1,0.016651264,0.664834919,"CROZ",2013,"CROZ",-77.452945,169.233567
"1194",50188,"1213",1,-0.112566204,-0.142322931,"CROZ",2012,"CROZ",-77.455216,169.226881
"1195",50198,"1314",1,0.253216056,0.716345096,"CROZ",2013,"CROZ",-77.453385,169.235073
"1196",50203,"1213",1,-0.112566204,-0.142322931,"CROZ",2012,"CROZ",-77.453032,169.231578
"1197",50205,"1112",1,0.230686038,0.885398809,"CROZ",2011,"CROZ",-77.454457,169.223964
"1198",50210,"1314",1,0.384046589,-0.335165081,"CROZ",2013,"CROZ",-77.452903,169.233269
"1199",50223,"1213",1,0.076478043,-0.273636715,"CROZ",2012,"CROZ",-77.453055,169.234552
"1200",50227,"1314",1,0.026953299,-0.283654904,"CROZ",2013,"CROZ",-77.454219,169.234663
"1201",50228,"1112",1,0.230686038,0.885398809,"CROZ",2011,"CROZ",-77.452566,169.217947
"1202",50229,"1213",1,-0.127909992,-0.142322931,"CROZ",2012,"CROZ",-77.45291,169.231325
"1203",50236,"1314",1,0.080243729,0.851483461,"CROZ",2013,"CROZ",-77.452944,169.233588
"1204",50239,"1314",1,-0.16684622,-0.283654904,"CROZ",2013,"CROZ",-77.453387,169.23722
"1205",50248,"1213",1,-0.186150494,-0.324150864,"CROZ",2012,"CROZ",-77.452987,169.232461
"1206",50250,"1213",1,0.205423342,0.857677069,"CROZ",2012,"CROZ",-77.453116,169.234397
"1207",50259,"1213",1,0.137433796,0.857677069,"CROZ",2012,"CROZ",-77.450649,169.224455
"1208",50268,"1011",1,0.403329652,0.873194147,"CROZ",2010,"CROZ",-77.453692,169.227335
"1209",50271,"1213",1,0.35460535,0.726363285,"CROZ",2012,"CROZ",-77.45239,169.227889
"1210",50297,"1213",1,0.063849506,-0.324150864,"CROZ",2012,"CROZ",-77.453133,169.233882
"1211",50302,"1011",1,-0.096670348,-0.126805853,"CROZ",2010,"CROZ",-77.453083,169.232632
"1212",50307,"1213",1,-0.127909992,-0.142322931,"CROZ",2012,"CROZ",-77.453099,169.232843
"1213",50327,"1112",1,0.379296478,0.885398809,"CROZ",2011,"CROZ",-77.452288,169.226436
"1214",50328,"1314",1,-0.16684622,-0.283654904,"CROZ",2013,"CROZ",-77.453077,169.232655
"1215",50332,"1213",1,-0.127909992,-0.142322931,"CROZ",2012,"CROZ",-77.45292,169.23337
"1216",50342,"1011",1,-0.126805853,-0.126805853,"CROZ",2010,"CROZ",-77.453347,169.237192
"1217",50351,"1011",1,0.403329652,0.873194147,"CROZ",2010,"CROZ",-77.453698,169.227255
"1218",50352,"1213",1,0.371537939,0.857677069,"CROZ",2012,"CROZ",-77.45796,169.244198
"1219",50360,"1011",1,-0.096670348,-0.126805853,"CROZ",2010,"CROZ",-77.452952,169.233462
"1220",50378,"1011",1,0.873194147,0.873194147,"CROZ",2010,"CROZ",-77.450988,169.222437
"1221",50399,"1314",1,0.004451454,0.716345096,"CROZ",2013,"CROZ",-77.453053,169.23234
"1222",50406,"1213",1,0.10460535,0.726363285,"CROZ",2012,"CROZ",-77.453217,169.219165
"1223",50415,"1112",1,-0.102647295,-0.114601191,"CROZ",2011,"CROZ",-77.452893,169.230271
"1224",50416,"1213",1,0.35460535,0.726363285,"CROZ",2012,"CROZ",-77.453102,169.229555
"1225",50427,"1314",1,0.226953299,0.716345096,"CROZ",2013,"CROZ",-77.453061,169.231609
"1226",50431,"1213",1,0.35460535,0.726363285,"CROZ",2012,"CROZ",-77.453087,169.232052
"1227",50435,"1213",1,0.205423342,0.857677069,"CROZ",2012,"CROZ",-77.454768,169.242863
"1228",50437,"1213",1,0.326478043,0.726363285,"CROZ",2012,"CROZ",-77.455857,169.224624
"1229",50439,"1213",1,0.137433796,0.857677069,"CROZ",2012,"CROZ",-77.453627,169.227381
"1230",50443,"1011",1,0.403329652,0.873194147,"CROZ",2010,"CROZ",-77.453158,169.23384
"1231",50448,"1314",1,-0.133061628,-0.148516539,"CROZ",2013,"CROZ",-77.453075,169.224776
"1232",50449,"1011",1,-0.126805853,-0.126805853,"CROZ",2010,"CROZ",-77.453419,169.215919
"1233",50491,"1112",1,0.230686038,0.885398809,"CROZ",2011,"CROZ",-77.453341,169.230168
"1234",50498,"1213",1,0.313849506,-0.324150864,"CROZ",2012,"CROZ",-77.453445,169.231156
"1235",50508,"1011",1,-0.096670348,-0.126805853,"CROZ",2010,"CROZ",-77.452127,169.231698
"1236",50509,"1011",1,-0.096670348,-0.126805853,"CROZ",2010,"CROZ",-77.452417,169.234777
"1237",50529,"1314",1,0.08315378,-0.283654904,"CROZ",2013,"CROZ",-77.451741,169.227969
"1238",50538,"1314",1,0.194149419,0.664834919,"CROZ",2013,"CROZ",-77.453463,169.220028
"1239",50546,"1314",1,0.026953299,-0.283654904,"CROZ",2013,"CROZ",-77.454476,169.235742
"1240",50562,"1011",1,-0.096670348,-0.126805853,"CROZ",2010,"CROZ",-77.452769,169.231823
"1241",50577,"1213",1,-0.112566204,-0.142322931,"CROZ",2012,"CROZ",-77.451885,169.222542
"1242",50581,"1112",1,-0.102647295,-0.114601191,"CROZ",2011,"CROZ",-77.452769,169.2297
"1243",50584,"1112",1,-0.102647295,-0.114601191,"CROZ",2011,"CROZ",-77.452289,169.230646
"1244",50591,"1011",1,-0.096670348,-0.126805853,"CROZ",2010,"CROZ",-77.453362,169.228483
"1245",50592,"1011",1,-0.096670348,-0.126805853,"CROZ",2010,"CROZ",-77.456674,169.242411
"1246",50605,"1011",1,0.403329652,0.873194147,"CROZ",2010,"CROZ",-77.452707,169.234471
"1247",50607,"1314",1,0.053216056,-0.283654904,"CROZ",2013,"CROZ",-77.453747,169.239571
"1248",50610,"1011",1,-0.126805853,-0.126805853,"CROZ",2010,"CROZ",-77.453367,169.23913
"1249",50622,"1213",1,0.137433796,0.857677069,"CROZ",2012,"CROZ",-77.4533,169.230138
"1250",50624,"1011",1,0.403329652,0.873194147,"CROZ",2010,"CROZ",-77.452082,169.231113
"1251",50625,"1314",1,0.253216056,0.716345096,"CROZ",2013,"CROZ",-77.453002,169.230876
"1252",50650,"1112",1,0.409431984,0.885398809,"CROZ",2011,"CROZ",-77.449981,169.228854
"1253",50659,"1112",1,-0.120703522,-0.114601191,"CROZ",2011,"CROZ",-77.453548,169.238216
"1254",50660,"1011",1,-0.096670348,-0.126805853,"CROZ",2010,"CROZ",-77.452297,169.22995
"1255",50688,"1112",1,-0.102647295,-0.114601191,"CROZ",2011,"CROZ",-77.452822,169.231595
"1256",50695,"1314",1,0.226953299,0.716345096,"CROZ",2013,"CROZ",-77.452442,169.230698
"1257",50696,"1314",1,0.253216056,0.716345096,"CROZ",2013,"CROZ",-77.451908,169.230186
"1258",50709,"1112",1,-0.102647295,-0.114601191,"CROZ",2011,"CROZ",-77.452926,169.233302
"1259",50757,"1314",1,-0.146783944,-0.283654904,"CROZ",2013,"CROZ",-77.454982,169.231718
"1260",50758,"1011",1,0.403329652,0.873194147,"CROZ",2010,"CROZ",-77.452647,169.231351
"1261",50761,"1314",1,0.416651264,0.664834919,"CROZ",2013,"CROZ",-77.452756,169.230181
"1262",50769,"1112",1,0.230686038,0.885398809,"CROZ",2011,"CROZ",-77.452559,169.23229
"1263",50774,"1112",1,-0.102647295,-0.114601191,"CROZ",2011,"CROZ",-77.452585,169.233022
"1264",50781,"1314",1,0.116938372,0.851483461,"CROZ",2013,"CROZ",-77.452305,169.233006
"1265",50794,"1314",1,0.287011082,0.716345096,"CROZ",2013,"CROZ",-77.456066,169.225776
"1266",50830,"1213",1,-0.14539465,-0.273636715,"CROZ",2012,"CROZ",-77.452497,169.231602
"1267",50832,"1213",1,0.205423342,0.857677069,"CROZ",2012,"CROZ",-77.454556,169.239616
"1268",50833,"1314",1,0.253216056,0.716345096,"CROZ",2013,"CROZ",-77.452486,169.232129
"1269",50841,"1213",1,0.326478043,0.726363285,"CROZ",2012,"CROZ",-77.453368,169.228643
"1270",50844,"1011",1,0.403329652,0.873194147,"CROZ",2010,"CROZ",-77.452428,169.234209
"1271",50850,"1213",1,0.107310956,0.675849136,"CROZ",2012,"CROZ",-77.453671,169.236327
"1272",50855,"1112",1,0.379296478,0.885398809,"CROZ",2011,"CROZ",-77.452813,169.230724
"1273",50864,"1213",1,-0.102022274,-0.114601191,"CROZ",2012,"CROZ",-77.452699,169.233922
"1274",50882,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.452768,169.233529
"1275",50891,"1112",1,0.404267184,0.90896623,"CROZ",2011,"CROZ",-77.452614,169.236826
"1276",50892,"1213",1,-0.159072093,-0.227110416,"CROZ",2012,"CROZ",-77.453339,169.2308
"1277",50894,"1213",1,-0.102022274,-0.114601191,"CROZ",2012,"CROZ",-77.453088,169.235808
"1278",50898,"1213",1,-0.102817481,-0.114601191,"CROZ",2012,"CROZ",-77.451591,169.231341
"1279",50904,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.453124,169.236234
"1280",50906,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.454057,169.23621
"1281",50912,"1314",1,-0.10671132,-0.120778457,"CROZ",2013,"CROZ",-77.452199,169.228651
"1282",50914,"1213",1,-0.102817481,-0.114601191,"CROZ",2012,"CROZ",-77.45234,169.235426
"1283",50945,"1112",1,0.404267184,0.90896623,"CROZ",2011,"CROZ",-77.45216,169.233503
"1284",50971,"1314",1,0.364052318,0.762276094,"CROZ",2013,"CROZ",-77.452803,169.234653
"1285",50973,"1314",1,-0.164074988,-0.237723906,"CROZ",2013,"CROZ",-77.452544,169.232465
"1286",50976,"1314",1,0.085925012,-0.237723906,"CROZ",2013,"CROZ",-77.453006,169.236227
"1287",50978,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.455755,169.242365
"1288",50992,"1314",1,0.224528861,0.879221543,"CROZ",2013,"CROZ",-77.452753,169.234229
"1289",50995,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.452898,169.235503
"1290",51000,"1213",1,-0.102022274,-0.114601191,"CROZ",2012,"CROZ",-77.45298,169.238062
"1291",51001,"1314",1,0.045819771,0.762276094,"CROZ",2013,"CROZ",-77.453067,169.23611
"1292",51009,"1213",1,-0.102817481,-0.114601191,"CROZ",2012,"CROZ",-77.45177,169.228056
"1293",51011,"1314",1,0.074305389,-0.284202396,"CROZ",2013,"CROZ",-77.453375,169.239258
"1294",51042,"1314",1,0.518880378,0.762276094,"CROZ",2013,"CROZ",-77.45367,169.237415
"1295",51053,"1213",1,-0.102022274,-0.114601191,"CROZ",2012,"CROZ",-77.452631,169.236218
"1296",51055,"1213",1,-0.102022274,-0.114601191,"CROZ",2012,"CROZ",-77.452535,169.232039
"1297",51061,"1213",1,-0.102022274,-0.114601191,"CROZ",2012,"CROZ",-77.4522,169.233454
"1298",51067,"1213",1,-0.114601191,-0.114601191,"CROZ",2012,"CROZ",-77.451884,169.225936
"1299",51069,"1314",1,0.114052318,0.762276094,"CROZ",2013,"CROZ",-77.452958,169.233663
"1300",51072,"1112",1,0.404267184,0.90896623,"CROZ",2011,"CROZ",-77.452834,169.231245
"1301",51089,"1314",1,0.14328868,0.879221543,"CROZ",2013,"CROZ",-77.453574,169.237687
"1302",51134,"1314",1,0.14328868,0.879221543,"CROZ",2013,"CROZ",-77.45269,169.233623
"1303",51159,"1314",1,-0.10671132,-0.120778457,"CROZ",2013,"CROZ",-77.452931,169.230434
"1304",51165,"1314",1,-0.135947682,-0.237723906,"CROZ",2013,"CROZ",-77.454074,169.239192
"1305",51172,"1213",1,-0.114601191,-0.114601191,"CROZ",2012,"CROZ",-77.453038,169.230092
"1306",51184,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.45377,169.228461
"1307",51191,"1314",1,-0.135947682,-0.237723906,"CROZ",2013,"CROZ",-77.453112,169.229643
"1308",51198,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.454336,169.240991
"1309",51213,"1314",1,0.14328868,0.879221543,"CROZ",2013,"CROZ",-77.45298,169.23174
"1310",51215,"1112",1,-0.095732816,-0.09103377,"CROZ",2011,"CROZ",-77.452028,169.225735
"1311",51218,"1213",1,0.397182519,0.885398809,"CROZ",2012,"CROZ",-77.452839,169.231301
"1312",51234,"1213",1,0.162403694,0.772889584,"CROZ",2012,"CROZ",-77.452999,169.22931
"1313",51242,"1314",1,-0.10671132,-0.120778457,"CROZ",2013,"CROZ",-77.452863,169.231442
"1314",51259,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.454203,169.241165
"1315",51306,"1314",1,0.224528861,0.879221543,"CROZ",2013,"CROZ",-77.453525,169.237388
"1316",51314,"1213",1,0.392483474,0.885398809,"CROZ",2012,"CROZ",-77.454512,169.23838
"1317",51316,"1213",1,0.193807984,-0.227110416,"CROZ",2012,"CROZ",-77.456448,169.23756
"1318",51370,"1314",1,-0.135947682,-0.237723906,"CROZ",2013,"CROZ",-77.452313,169.231225
"1319",51374,"1314",1,-0.108804473,-0.120778457,"CROZ",2013,"CROZ",-77.452335,169.234223
"1320",51399,"1112",1,0.404267184,0.90896623,"CROZ",2011,"CROZ",-77.452302,169.234977
"1321",51403,"1314",1,-0.135947682,-0.237723906,"CROZ",2013,"CROZ",-77.449813,169.21714
"1322",51408,"1112",1,-0.095732816,-0.09103377,"CROZ",2011,"CROZ",-77.452305,169.235103
"1323",51414,"1314",1,-0.135947682,-0.237723906,"CROZ",2013,"CROZ",-77.452498,169.234583
"1324",51416,"1314",1,0.14328868,0.879221543,"CROZ",2013,"CROZ",-77.453685,169.229016
"1325",51432,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.452699,169.233922
"1326",51434,"1213",1,-0.102022274,-0.114601191,"CROZ",2012,"CROZ",-77.452737,169.234097
"1327",51451,"1112",1,0.90896623,0.90896623,"CROZ",2011,"CROZ",-77.448134,169.215382
"1328",51454,"1213",1,0.527141317,0.772889584,"CROZ",2012,"CROZ",-77.45332,169.234884
"1329",51464,"1314",1,-0.10671132,-0.120778457,"CROZ",2013,"CROZ",-77.452782,169.230958
"1330",51481,"1314",1,0.518880378,0.762276094,"CROZ",2013,"CROZ",-77.452907,169.227449
"1331",51491,"1314",1,0.224528861,0.879221543,"CROZ",2013,"CROZ",-77.453532,169.215471
"1332",51495,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.452674,169.234068
"1333",51539,"1314",1,-0.210533964,-0.284202396,"CROZ",2013,"CROZ",-77.452285,169.229847
"1334",51543,"1213",1,-0.102817481,-0.114601191,"CROZ",2012,"CROZ",-77.453172,169.232045
"1335",51562,"1112",1,0.404267184,0.90896623,"CROZ",2011,"CROZ",-77.453915,169.236405
"1336",51573,"1314",1,0.114052318,-0.237723906,"CROZ",2013,"CROZ",-77.451942,169.229453
"1337",51579,"1314",1,-0.10671132,-0.120778457,"CROZ",2013,"CROZ",-77.452672,169.231733
"1338",51582,"1314",1,-0.135947682,-0.237723906,"CROZ",2013,"CROZ",-77.452744,169.231385
"1339",51583,"1314",1,0.324305389,0.715797604,"CROZ",2013,"CROZ",-77.45251,169.232278
"1340",51598,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.452705,169.232768
"1341",62004,"1314",1,-0.135947682,-0.237723906,"CROZ",2013,"CROZ",-77.454051,169.237679
"1342",62012,"1314",1,0.114052318,0.762276094,"CROZ",2013,"CROZ",-77.452827,169.230466
"1343",62018,"1213",1,0.527141317,0.772889584,"CROZ",2012,"CROZ",-77.452371,169.229783
"1344",62024,"1314",1,-0.108804473,-0.120778457,"CROZ",2013,"CROZ",-77.452372,169.235201
"1345",62026,"1314",1,-0.10671132,-0.120778457,"CROZ",2013,"CROZ",-77.452922,169.231517
"1346",62029,"1314",1,0.14328868,0.879221543,"CROZ",2013,"CROZ",-77.452343,169.235531
"1347",62036,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.45245,169.230563
"1348",62038,"1314",1,0.364052318,0.762276094,"CROZ",2013,"CROZ",-77.452595,169.233887
"1349",62043,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.452652,169.23394
"1350",62050,"1314",1,-0.10671132,-0.120778457,"CROZ",2013,"CROZ",-77.449419,169.218805
"1351",62054,"1314",1,0.074305389,-0.284202396,"CROZ",2013,"CROZ",-77.453037,169.22483
"1352",62061,"1314",1,0.14328868,0.879221543,"CROZ",2013,"CROZ",-77.45259,169.234767
"1353",62070,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.456252,169.240934
"1354",62084,"1314",1,-0.108804473,-0.120778457,"CROZ",2013,"CROZ",-77.454016,169.234491
"1355",62088,"1314",1,-0.10671132,-0.120778457,"CROZ",2013,"CROZ",-77.452511,169.235093
"1356",62089,"1314",1,-0.105906113,-0.120778457,"CROZ",2013,"CROZ",-77.457561,169.247886
"1357",62106,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.452277,169.233458
"1358",62113,"1314",1,-0.10671132,-0.120778457,"CROZ",2013,"CROZ",-77.45235,169.234618
"1359",62125,"1314",1,0.114052318,0.762276094,"CROZ",2013,"CROZ",-77.452515,169.234992
"1360",62126,"1213",1,-0.102022274,-0.114601191,"CROZ",2012,"CROZ",-77.453927,169.224898
"1361",62153,"1314",1,0.335925012,0.762276094,"CROZ",2013,"CROZ",-77.45444,169.24155
"1362",62154,"1314",1,0.114052318,0.762276094,"CROZ",2013,"CROZ",-77.452354,169.23545
"1363",62156,"1213",1,0.193807984,-0.227110416,"CROZ",2012,"CROZ",-77.451882,169.231828
