Rowid_,SUBCOL,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,s39,49,10,40.000000000000000,8.961674690246582,14.500712394714355,5.539037704467773,12.059801197052002,1.560118309850514,120.598011970520020
,s5,50,10,40.000000000000000,13.270013809204102,13.704228401184082,0.434214591979980,13.420585823059081,0.133947692659839,134.205858230590820
,qr65,51,30,120.000000000000000,8.128437042236328,33.788146972656250,25.659709930419922,20.864148298899334,7.597624607809765,625.924448966979980
,d22,52,10,40.000000000000000,9.874721527099609,10.664062500000000,0.789340972900391,10.077863693237305,0.226988968184890,100.778636932373050
,d16,53,10,40.000000000000000,8.756799697875977,11.882085800170898,3.125286102294922,10.325224018096923,1.201042346017859,103.252240180969240
,d9-11,54,3,12.000000000000000,7.270232677459717,9.141685485839844,1.871452808380127,8.033207893371582,0.802127513825183,24.099623680114746
,d35,55,9,36.000000000000000,11.832550048828125,15.622250556945801,3.789700508117676,12.827436765034994,1.238406365303722,115.446930885314940
,d12,56,13,52.000000000000000,14.301928520202637,15.781469345092773,1.479540824890137,15.268049020033617,0.421786914967949,198.484637260437010
,d47,57,16,64.000000000000000,13.155369758605957,13.641762733459473,0.486392974853516,13.455805897712708,0.152986289617664,215.292894363403320
,hk1,58,40,160.000000000000000,16.432886123657227,23.529281616210938,7.096395492553711,20.848242282867432,1.560530189788161,833.929691314697270
,d1,59,236,944.000000000000000,7.016174316406250,12.467104911804199,5.450930595397949,9.738138122073675,1.190640381007988,2298.200596809387200
,g23,60,4,16.000000000000000,11.632722854614258,16.185342788696289,4.552619934082031,14.732757091522217,1.808345764333239,58.931028366088867
,g43,61,10,40.000000000000000,8.181959152221680,8.637868881225586,0.455909729003906,8.434919548034667,0.166306618460298,84.349195480346680
,f37,62,26,104.000000000000000,7.104477405548096,8.273345947265625,1.168868541717529,7.618748353077815,0.326204922481622,198.087457180023190
,g35,63,71,284.000000000000000,5.839200019836426,9.980372428894043,4.141172409057617,7.221163172117421,1.121858009284166,512.702585220336910
,f23,64,10,40.000000000000000,7.133875846862793,8.058503150939941,0.924627304077148,7.658273935317993,0.299156232126734,76.582739353179932
,g32,65,10,40.000000000000000,7.581288814544678,8.391044616699219,0.809755802154541,7.924310207366943,0.262081280197221,79.243102073669434
,f5,66,41,164.000000000000000,10.923755645751953,15.179430961608887,4.255675315856934,13.706934696290551,1.072142168495514,561.984322547912600
,fbeach,67,136,544.000000000000000,0.243716537952423,27.726818084716797,27.483101546764374,7.620434008100453,4.695414143906102,1036.379025101661700
,g2,68,23,92.000000000000000,12.082444190979004,14.834039688110352,2.751595497131348,12.977963903675908,0.676795653211634,298.493169784545900
,d70,69,5,20.000000000000000,12.096571922302246,12.614156723022461,0.517584800720215,12.348844718933105,0.173401604364631,61.744223594665527
,b33,70,9,36.000000000000000,5.012619495391846,6.650002479553223,1.637382984161377,6.056713051266140,0.504813540781191,54.510417461395264
,s2-4,71,130,520.000000000000000,10.507023811340332,15.895166397094727,5.388142585754395,13.442070733583890,1.060674903355956,1747.469195365905800
,p6,72,223,892.000000000000000,8.740042686462402,16.957225799560547,8.217183113098145,12.515796554462792,1.920049627778912,2791.022631645202600
,l17,73,45,180.000000000000000,9.947874069213867,14.173735618591309,4.225861549377441,11.932958136664496,1.137183787794272,536.983116149902340
,l23_1,74,1,4.000000000000000,15.927158355712891,15.927158355712891,0.000000000000000,15.927158355712891,0.000000000000000,15.927158355712891
,t5,75,32,128.000000000000000,9.706299781799316,10.621481895446777,0.915182113647461,10.164350092411041,0.283886400310282,325.259202957153320
,m7,76,56,224.000000000000000,5.654749393463135,9.561924934387207,3.907175540924072,7.408480933734349,0.999224214042617,414.874932289123540
,m6,77,11,44.000000000000000,6.710590362548828,9.012697219848633,2.302106857299805,7.824531685222279,0.778654410126943,86.069848537445068
,m31,78,106,424.000000000000000,2.029667139053345,21.068750381469727,19.039083242416382,11.489650103281129,3.192381972867123,1217.902910947799700
,m30,79,38,152.000000000000000,10.921391487121582,13.177589416503906,2.256197929382324,12.063564852664346,0.645114449456932,458.415464401245120
,m32,80,59,236.000000000000000,10.516119956970215,13.555902481079102,3.039782524108887,12.368854829820537,0.928401224065504,729.762434959411620
,m37,81,13,52.000000000000000,14.972795486450195,21.726806640625000,6.754011154174805,19.508055613591122,1.756438252898834,253.604722976684570
,g54,82,6,24.000000000000000,6.838440418243408,7.636294364929199,0.797853946685791,7.241980950037639,0.323870071032794,43.451885700225830
,t16,83,48,192.000000000000000,13.514086723327637,15.258503913879395,1.744417190551758,14.406606892744700,0.449908774938278,691.517130851745610
,l13,84,119,476.000000000000000,8.249217987060547,14.677125930786133,6.427907943725586,10.638511184884720,1.525549416747577,1265.982831001281700
,n22,85,7,28.000000000000000,15.312960624694824,16.118000030517578,0.805039405822754,15.679753439767021,0.256691286692596,109.758274078369140
,n12,86,15,60.000000000000000,13.272882461547852,13.658170700073242,0.385288238525391,13.503287378946940,0.108695491309226,202.549310684204100
,s38,87,27,108.000000000000000,5.493553161621094,7.560171127319336,2.066617965698242,6.483624687901250,0.475985417649594,175.057866573333740
,p40_1,88,19,76.000000000000000,15.146988868713379,16.331716537475586,1.184727668762207,15.935476202713815,0.330890657876333,302.774047851562500
,c30-31,89,144,576.000000000000000,3.104062557220459,23.615449905395508,20.511387348175049,11.386523978577721,4.009028036511051,1639.659452915191700
,l23_2,90,1,4.000000000000000,15.364790916442871,15.364790916442871,0.000000000000000,15.364790916442871,0.000000000000000,15.364790916442871
,s3,91,1,4.000000000000000,14.415660858154297,14.415660858154297,0.000000000000000,14.415660858154297,0.000000000000000,14.415660858154297
,d24_2,92,5,20.000000000000000,9.092925071716309,9.934700012207031,0.841774940490723,9.613937568664550,0.311178479636708,48.069687843322754
,d24_1,93,25,100.000000000000000,8.064678192138672,9.323732376098633,1.259054183959961,8.546680641174316,0.301082309342174,213.667016029357910
,c19-1,94,9,36.000000000000000,11.585562705993652,14.300789833068848,2.715227127075195,13.404874059889051,0.772188740434444,120.643866539001460
,n11,95,8,32.000000000000000,14.303727149963379,15.731256484985352,1.427529335021973,14.958900094032288,0.495580266319391,119.671200752258300
,b10,96,40,160.000000000000000,2.741107225418091,8.794143676757813,6.053036451339722,5.827373754978180,1.175903506553340,233.094950199127200
,t7,97,64,256.000000000000000,13.548026084899902,15.740338325500488,2.192312240600586,14.687544152140617,0.592021857233516,940.002825736999510
,t18,98,2,8.000000000000000,6.705254554748535,7.079703807830811,0.374449253082275,6.892479181289673,0.187224626541138,13.784958362579346
,s33,99,50,200.000000000000000,6.458225250244141,9.787122726440430,3.328897476196289,8.048900947570800,0.974769633677044,402.445047378540040
,d48,100,6,24.000000000000000,12.418229103088379,13.513211250305176,1.094982147216797,12.975148677825928,0.437546989379355,77.850892066955566
,p23,101,3,12.000000000000000,17.584125518798828,19.858362197875977,2.274236679077148,18.369147618611652,1.053550632924062,55.107442855834961
